Customer ID,Frequency,Monetary,Avg_Order_Value,Total_Returns
9651,9,17965,1996.111111111111,5
9653,3,5820,1940.0,2
9654,7,17220,2460.0,4
9655,3,3043,1014.3333333333334,2
9656,4,12874,3218.5,1
9657,7,20704,2957.714285714286,4
9658,3,2033,677.6666666666666,1
9659,4,14232,3558.0,3
9660,6,20799,3466.5,3
9661,8,21288,2661.0,3
9662,13,36382,2798.6153846153848,3
9663,4,9498,2374.5,3
9664,4,13622,3405.5,2
9665,6,23288,3881.3333333333335,2
9666,6,10306,1717.6666666666667,3
9667,6,17125,2854.1666666666665,4
9668,5,14757,2951.4,2
9669,8,18281,2285.125,2
9670,5,7589,1517.8,2
9671,5,12693,2538.6,1
9672,3,8531,2843.6666666666665,1
9673,9,24201,2689.0,6
9674,3,4167,1389.0,2
9675,11,29728,2702.5454545454545,5
9676,5,15098,3019.6,1
9677,5,20763,4152.6,2
9678,3,8236,2745.3333333333335,3
9679,2,7216,3608.0,1
9680,2,9292,4646.0,1
9681,8,21701,2712.625,2
9682,5,15564,3112.8,2
9683,3,6845,2281.6666666666665,0
9684,6,16694,2782.3333333333335,1
9685,10,32760,3276.0,5
9686,8,23567,2945.875,5
9687,5,10257,2051.4,3
9688,7,19620,2802.8571428571427,3
9689,2,4033,2016.5,1
9690,5,18320,3664.0,3
9691,4,14441,3610.25,2
9692,4,12471,3117.75,1
9693,3,9598,3199.3333333333335,1
9694,8,18554,2319.25,3
9695,1,2465,2465.0,0
9696,7,15579,2225.5714285714284,3
9697,2,5021,2510.5,0
9698,5,17639,3527.8,2
9699,8,20358,2544.75,5
9700,6,11103,1850.5,4
9701,3,5799,1933.0,1
9702,4,6035,1508.75,1
9703,2,4564,2282.0,1
9704,6,18264,3044.0,4
9705,7,20349,2907.0,3
9706,7,21399,3057.0,1
9707,3,4933,1644.3333333333333,2
9708,2,9433,4716.5,1
9709,6,14049,2341.5,3
9710,7,20364,2909.1428571428573,4
9711,9,23103,2567.0,4
9712,2,6471,3235.5,0
9713,3,10278,3426.0,0
9714,4,10678,2669.5,2
9715,6,21873,3645.5,4
9716,3,6885,2295.0,0
9717,6,17276,2879.3333333333335,2
9718,8,28348,3543.5,1
9719,4,11137,2784.25,1
9720,11,26696,2426.909090909091,5
9721,5,14781,2956.2,0
9722,5,14131,2826.2,4
9723,9,29111,3234.5555555555557,4
9724,1,370,370.0,0
9725,5,11505,2301.0,1
9726,3,10645,3548.3333333333335,1
9727,5,20966,4193.2,1
9728,2,6235,3117.5,1
9729,4,8815,2203.75,3
9730,5,9609,1921.8,2
9731,3,9825,3275.0,1
9732,2,1912,956.0,1
9733,3,12997,4332.333333333333,0
9734,7,21430,3061.4285714285716,3
9735,4,8058,2014.5,3
9736,2,4286,2143.0,1
9737,5,11095,2219.0,3
9738,6,19622,3270.3333333333335,1
9739,2,6144,3072.0,2
9740,2,1262,631.0,1
9741,3,5165,1721.6666666666667,1
9742,3,3736,1245.3333333333333,0
9743,5,16784,3356.8,3
9744,2,7232,3616.0,1
9745,6,15770,2628.3333333333335,3
9746,5,16349,3269.8,1
9747,3,9719,3239.6666666666665,1
9748,6,19296,3216.0,2
9749,4,16168,4042.0,2
9750,1,3641,3641.0,0
9751,8,16810,2101.25,6
9752,7,17852,2550.285714285714,1
9753,9,25344,2816.0,6
9754,7,19411,2773.0,3
9755,5,11461,2292.2,2
9756,6,13179,2196.5,2
9757,4,14545,3636.25,2
9758,1,655,655.0,0
9759,1,4955,4955.0,0
9760,3,9065,3021.6666666666665,1
9761,7,23748,3392.5714285714284,2
9762,5,13138,2627.6,2
9763,7,23061,3294.4285714285716,0
9764,4,13695,3423.75,1
9765,2,8787,4393.5,0
9766,8,20407,2550.875,4
9767,6,15645,2607.5,2
9768,7,18631,2661.5714285714284,1
9769,6,15231,2538.5,2
9770,6,16425,2737.5,3
9771,3,9868,3289.3333333333335,1
9772,2,7463,3731.5,0
9773,2,7687,3843.5,1
9774,3,7919,2639.6666666666665,2
9775,4,9532,2383.0,1
9776,7,20653,2950.4285714285716,4
9777,4,10248,2562.0,2
9779,9,17789,1976.5555555555557,0
9780,5,19685,3937.0,1
9781,7,19547,2792.4285714285716,2
9782,8,22343,2792.875,2
9783,5,18189,3637.8,2
9784,6,12738,2123.0,2
9785,5,17108,3421.6,2
9786,4,10619,2654.75,1
9787,4,7654,1913.5,0
9788,13,37731,2902.3846153846152,6
9789,4,16974,4243.5,0
9790,2,1135,567.5,1
9791,7,17598,2514.0,4
9792,4,12420,3105.0,3
9793,6,16465,2744.1666666666665,2
9794,11,36680,3334.5454545454545,3
9795,9,21825,2425.0,3
9796,2,6743,3371.5,1
9797,3,8106,2702.0,1
9798,8,22898,2862.25,4
9799,5,16569,3313.8,2
9800,4,12072,3018.0,1
9801,3,4433,1477.6666666666667,1
9802,8,25792,3224.0,6
9803,6,23824,3970.6666666666665,2
9804,5,18784,3756.8,2
9805,2,5862,2931.0,0
9806,1,611,611.0,0
9807,5,14767,2953.4,2
9808,6,19820,3303.3333333333335,2
9809,5,13469,2693.8,4
9810,6,11943,1990.5,3
9811,3,10294,3431.3333333333335,1
9812,1,1662,1662.0,1
9813,9,21516,2390.6666666666665,3
9814,6,24726,4121.0,2
9815,7,14337,2048.1428571428573,3
9816,3,5010,1670.0,1
9817,1,3110,3110.0,0
9818,5,12877,2575.4,0
9819,6,19338,3223.0,3
9820,5,14989,2997.8,3
9821,6,21296,3549.3333333333335,3
9822,4,13302,3325.5,2
9823,5,14146,2829.2,2
9824,7,11533,1647.5714285714287,3
9825,1,627,627.0,0
9826,5,6979,1395.8,2
9827,4,9384,2346.0,2
9828,5,12995,2599.0,3
9829,2,6073,3036.5,0
9830,2,2021,1010.5,1
9831,11,39047,3549.7272727272725,1
9832,6,15070,2511.6666666666665,0
9833,2,5466,2733.0,1
9834,2,7598,3799.0,0
9835,5,5929,1185.8,1
9836,5,14630,2926.0,2
9837,4,7367,1841.75,1
9838,5,12925,2585.0,2
9839,5,9715,1943.0,2
9840,6,20045,3340.8333333333335,1
9841,9,19713,2190.3333333333335,3
9842,5,11009,2201.8,2
9843,4,11072,2768.0,1
9844,3,6739,2246.3333333333335,1
9845,5,18984,3796.8,1
9846,2,2713,1356.5,1
9847,7,23243,3320.4285714285716,1
9848,7,21717,3102.4285714285716,3
9849,2,3400,1700.0,1
9850,5,14164,2832.8,2
9851,10,26315,2631.5,4
9852,4,11488,2872.0,1
9853,6,18922,3153.6666666666665,2
9854,6,17195,2865.8333333333335,1
9855,1,2694,2694.0,1
9856,11,36210,3291.818181818182,2
9857,3,7958,2652.6666666666665,1
9858,8,20333,2541.625,4
9859,6,22550,3758.3333333333335,3
9860,6,20266,3377.6666666666665,1
9861,4,10763,2690.75,0
9862,3,4305,1435.0,2
9863,7,26951,3850.1428571428573,3
9864,6,10045,1674.1666666666667,3
9865,3,7942,2647.3333333333335,0
9866,9,20303,2255.8888888888887,2
9867,6,22738,3789.6666666666665,2
9868,3,7350,2450.0,2
9869,4,13238,3309.5,0
9870,6,9171,1528.5,4
9871,3,5857,1952.3333333333333,0
9872,4,8339,2084.75,2
9873,5,12677,2535.4,2
9874,3,11416,3805.3333333333335,1
9875,4,10349,2587.25,2
9876,4,14660,3665.0,2
9877,4,10895,2723.75,2
9878,3,7025,2341.6666666666665,3
9879,5,19575,3915.0,3
9880,5,15089,3017.8,0
9882,5,14949,2989.8,1
9883,4,11018,2754.5,1
9884,9,26174,2908.222222222222,4
9885,4,13084,3271.0,2
9886,10,33297,3329.7,3
9887,10,29548,2954.8,5
9888,8,20258,2532.25,1
9889,3,4452,1484.0,0
9890,5,12177,2435.4,2
9891,5,10195,2039.0,2
9892,9,16311,1812.3333333333333,5
9893,8,29635,3704.375,4
9894,4,11139,2784.75,1
9895,5,14474,2894.8,0
9896,4,10265,2566.25,1
9897,6,15754,2625.6666666666665,3
9898,2,3755,1877.5,0
9899,6,16855,2809.1666666666665,0
9900,2,5226,2613.0,1
9901,3,7607,2535.6666666666665,1
9902,9,25952,2883.5555555555557,6
9903,5,12863,2572.6,4
9904,6,16965,2827.5,3
9905,6,19572,3262.0,1
9906,7,15029,2147.0,2
9907,5,11751,2350.2,3
9908,6,16344,2724.0,2
9909,4,9260,2315.0,2
9910,4,11508,2877.0,3
9911,3,4893,1631.0,1
9912,7,15789,2255.5714285714284,4
9913,6,16149,2691.5,1
9914,7,23864,3409.1428571428573,3
9915,3,11383,3794.3333333333335,0
9916,5,8978,1795.6,2
9917,6,7659,1276.5,3
9918,1,4486,4486.0,0
9919,5,12044,2408.8,1
9920,4,10873,2718.25,0
9921,6,15834,2639.0,2
9922,9,25870,2874.4444444444443,3
9923,4,7768,1942.0,1
9924,2,4704,2352.0,2
9925,10,34059,3405.9,6
9926,4,8493,2123.25,2
9927,3,2779,926.3333333333334,1
9928,5,6939,1387.8,1
9929,2,6121,3060.5,1
9930,9,20616,2290.6666666666665,4
9931,6,20025,3337.5,2
9932,5,15808,3161.6,2
9933,7,19848,2835.4285714285716,2
9934,7,15491,2213.0,1
9935,7,26512,3787.4285714285716,4
9936,4,10732,2683.0,3
9937,6,16962,2827.0,3
9938,1,1489,1489.0,1
9939,3,4312,1437.3333333333333,2
9940,3,6071,2023.6666666666667,2
9941,2,5373,2686.5,1
9942,6,14453,2408.8333333333335,3
9943,8,20155,2519.375,5
9944,5,13016,2603.2,1
9945,7,21149,3021.285714285714,4
9946,6,19560,3260.0,2
9947,9,31244,3471.5555555555557,4
9948,5,15958,3191.6,2
9949,8,17137,2142.125,2
9950,8,14355,1794.375,3
9951,2,7597,3798.5,2
9952,8,23615,2951.875,4
9953,5,15909,3181.8,2
9954,2,8546,4273.0,1
9955,10,19593,1959.3,4
9956,2,6002,3001.0,1
9957,3,9223,3074.3333333333335,0
9958,6,15111,2518.5,3
9959,4,11374,2843.5,1
9960,5,10587,2117.4,1
9961,3,9284,3094.6666666666665,0
9962,7,9862,1408.857142857143,3
9963,5,9933,1986.6,2
9964,4,13984,3496.0,1
9965,3,8726,2908.6666666666665,2
9966,4,6900,1725.0,1
9967,6,12105,2017.5,2
9968,6,15836,2639.3333333333335,1
9969,8,21323,2665.375,2
9970,9,27471,3052.3333333333335,3
9971,6,19280,3213.3333333333335,2
9972,4,6544,1636.0,3
9973,5,9146,1829.2,3
9974,2,4251,2125.5,0
9976,3,3165,1055.0,0
9977,3,10810,3603.3333333333335,1
9978,7,18896,2699.4285714285716,3
9979,5,15077,3015.4,2
9980,9,25725,2858.3333333333335,5
9981,6,15108,2518.0,1
9982,6,11202,1867.0,1
9983,3,11091,3697.0,2
9984,5,11098,2219.6,2
9985,3,6678,2226.0,0
9986,2,7224,3612.0,1
9987,2,7278,3639.0,2
9988,1,3590,3590.0,0
9989,5,10995,2199.0,2
9990,8,22599,2824.875,3
9991,6,16999,2833.1666666666665,4
9992,4,10283,2570.75,1
9993,6,13375,2229.1666666666665,5
9994,4,13705,3426.25,3
9995,8,19216,2402.0,2
9996,9,21072,2341.3333333333335,2
9997,3,8462,2820.6666666666665,1
9998,5,10558,2111.6,5
9999,3,4080,1360.0,3
10000,7,20291,2898.714285714286,2
10001,3,5435,1811.6666666666667,0
10003,5,9434,1886.8,1
10004,4,9457,2364.25,0
10005,7,17404,2486.285714285714,3
10006,3,10377,3459.0,3
10007,2,8392,4196.0,0
10008,5,16551,3310.2,2
10009,4,12798,3199.5,0
10010,6,14217,2369.5,2
10011,4,12217,3054.25,1
10012,6,17940,2990.0,0
10013,5,14310,2862.0,1
10014,3,10681,3560.3333333333335,1
10015,1,5058,5058.0,0
10016,4,15232,3808.0,2
10017,4,5923,1480.75,1
10018,4,11892,2973.0,3
10019,4,9444,2361.0,1
10020,6,15563,2593.8333333333335,2
10021,3,7550,2516.6666666666665,1
10022,5,13232,2646.4,3
10023,3,11451,3817.0,1
10024,5,15347,3069.4,4
10025,4,16134,4033.5,2
10026,4,11600,2900.0,0
10027,4,9146,2286.5,2
10028,6,13202,2200.3333333333335,4
10029,4,15400,3850.0,1
10030,3,10353,3451.0,2
10031,2,7037,3518.5,0
10032,3,6129,2043.0,2
10033,2,6190,3095.0,2
10034,2,1072,536.0,1
10035,2,4347,2173.5,0
10036,8,19068,2383.5,2
10037,4,13270,3317.5,1
10038,5,12801,2560.2,3
10039,6,18156,3026.0,2
10040,7,21938,3134.0,1
10041,4,15109,3777.25,0
10042,9,32144,3571.5555555555557,4
10043,4,10566,2641.5,2
10044,5,10883,2176.6,4
10045,2,3845,1922.5,2
10046,7,17335,2476.4285714285716,2
10047,3,9384,3128.0,1
10048,6,13429,2238.1666666666665,3
10049,2,8338,4169.0,2
10050,7,16850,2407.1428571428573,1
10051,6,22263,3710.5,2
10052,9,28916,3212.8888888888887,5
10053,4,15067,3766.75,2
10054,2,7979,3989.5,2
10055,3,7811,2603.6666666666665,1
10056,9,18753,2083.6666666666665,4
10057,4,8833,2208.25,2
10058,3,9051,3017.0,2
10059,4,13450,3362.5,1
10060,3,7277,2425.6666666666665,0
10061,6,16285,2714.1666666666665,1
10062,4,16262,4065.5,3
10063,3,8773,2924.3333333333335,1
10064,3,11140,3713.3333333333335,1
10065,5,9869,1973.8,3
10066,4,8228,2057.0,2
10067,7,18522,2646.0,3
10068,6,22000,3666.6666666666665,4
10069,6,15257,2542.8333333333335,1
10070,7,18283,2611.8571428571427,3
10071,1,3427,3427.0,0
10072,8,22903,2862.875,3
10073,5,20268,4053.6,1
10074,3,6916,2305.3333333333335,0
10075,4,10953,2738.25,2
10076,6,13627,2271.1666666666665,2
10077,6,19375,3229.1666666666665,3
10078,7,18344,2620.5714285714284,1
10079,2,4041,2020.5,1
10080,4,11476,2869.0,0
10081,3,9267,3089.0,2
10082,10,24176,2417.6,5
10083,9,25556,2839.5555555555557,3
10084,3,10413,3471.0,1
10085,7,18523,2646.1428571428573,2
10086,4,10976,2744.0,1
10087,5,14608,2921.6,3
10088,4,9641,2410.25,1
10089,7,20844,2977.714285714286,2
10090,5,10456,2091.2,2
10091,5,18091,3618.2,1
10092,6,14803,2467.1666666666665,2
10093,2,5334,2667.0,1
10094,5,14529,2905.8,3
10095,6,15257,2542.8333333333335,4
10096,6,11765,1960.8333333333333,4
10097,4,6140,1535.0,2
10098,3,5482,1827.3333333333333,2
10099,4,14320,3580.0,0
10100,4,9282,2320.5,3
10101,5,6235,1247.0,3
10102,5,15632,3126.4,1
10103,7,14802,2114.5714285714284,2
10104,2,2377,1188.5,1
10105,5,10066,2013.2,0
10106,4,11206,2801.5,1
10107,4,9153,2288.25,3
10108,6,11760,1960.0,0
10109,1,4017,4017.0,0
10110,4,11176,2794.0,3
10111,6,11340,1890.0,3
10112,6,17820,2970.0,0
10113,3,8845,2948.3333333333335,2
10114,5,17690,3538.0,2
10115,3,5859,1953.0,1
10116,4,17366,4341.5,2
10117,4,10003,2500.75,0
10118,3,11790,3930.0,3
10119,7,23827,3403.8571428571427,2
10120,5,8544,1708.8,3
10121,6,21060,3510.0,1
10122,7,18526,2646.5714285714284,0
10123,4,11026,2756.5,2
10124,5,16956,3391.2,1
10125,3,13251,4417.0,2
10126,2,6437,3218.5,2
10127,5,13594,2718.8,2
10128,6,14684,2447.3333333333335,1
10129,2,7742,3871.0,1
10130,8,21685,2710.625,4
10131,4,11640,2910.0,4
10132,4,9278,2319.5,3
10133,3,6013,2004.3333333333333,2
10134,4,8277,2069.25,1
10135,5,16755,3351.0,4
10136,5,16442,3288.4,3
10137,7,19801,2828.714285714286,3
10138,3,10700,3566.6666666666665,1
10139,6,19502,3250.3333333333335,3
10140,2,5855,2927.5,2
10141,4,15064,3766.0,0
10142,4,6882,1720.5,1
10143,4,13927,3481.75,2
10144,7,20087,2869.5714285714284,3
10145,4,9754,2438.5,2
10146,6,17868,2978.0,2
10147,8,19391,2423.875,1
10148,3,10667,3555.6666666666665,0
10149,6,19093,3182.1666666666665,3
10150,5,12358,2471.6,0
10151,3,6457,2152.3333333333335,1
10152,6,20355,3392.5,5
10153,5,13724,2744.8,1
10154,5,14995,2999.0,2
10155,6,18952,3158.6666666666665,2
10156,5,8668,1733.6,1
10157,4,6866,1716.5,2
10158,2,8489,4244.5,1
10159,2,3640,1820.0,0
10160,3,3712,1237.3333333333333,1
10161,5,14488,2897.6,2
10162,12,24226,2018.8333333333333,6
10163,6,9604,1600.6666666666667,2
10164,3,7346,2448.6666666666665,2
10165,6,11716,1952.6666666666667,5
10166,4,13924,3481.0,1
10167,7,18977,2711.0,1
10168,5,16894,3378.8,1
10169,6,18483,3080.5,4
10170,4,14632,3658.0,2
10171,4,13640,3410.0,1
10172,6,19854,3309.0,3
10173,5,7353,1470.6,1
10174,4,6034,1508.5,3
10175,5,16464,3292.8,2
10176,6,13752,2292.0,3
10177,5,14491,2898.2,3
10178,7,20343,2906.1428571428573,4
10179,5,6311,1262.2,1
10180,8,16254,2031.75,1
10181,8,19142,2392.75,4
10182,7,19950,2850.0,4
10183,2,8078,4039.0,1
10184,4,8015,2003.75,3
10185,4,7002,1750.5,1
10186,3,10323,3441.0,1
10187,4,12461,3115.25,0
10188,6,18718,3119.6666666666665,4
10189,5,15826,3165.2,3
10190,5,12344,2468.8,1
10191,11,33332,3030.181818181818,5
10192,6,15475,2579.1666666666665,3
10193,4,9794,2448.5,1
10194,5,16612,3322.4,1
10195,4,9026,2256.5,3
10196,4,11204,2801.0,3
10197,6,19155,3192.5,3
10198,4,13716,3429.0,1
10199,2,5846,2923.0,1
10200,8,16262,2032.75,3
10201,4,13504,3376.0,1
10202,4,18710,4677.5,1
10203,2,6051,3025.5,1
10204,7,15813,2259.0,4
10205,6,18206,3034.3333333333335,3
10206,5,8093,1618.6,0
10207,4,10249,2562.25,1
10208,6,14742,2457.0,1
10209,6,9321,1553.5,2
10210,4,14272,3568.0,4
10211,5,14315,2863.0,2
10212,6,13169,2194.8333333333335,3
10213,4,13525,3381.25,1
10214,5,16556,3311.2,3
10215,5,13341,2668.2,1
10216,3,8509,2836.3333333333335,2
10217,8,14992,1874.0,4
10218,2,3572,1786.0,1
10219,6,14731,2455.1666666666665,2
10220,6,20659,3443.1666666666665,5
10221,4,5265,1316.25,1
10222,3,3958,1319.3333333333333,0
10223,4,10601,2650.25,1
10224,5,16419,3283.8,2
10225,3,6994,2331.3333333333335,1
10226,3,10548,3516.0,2
10227,8,15383,1922.875,1
10228,4,7131,1782.75,3
10229,7,21144,3020.5714285714284,2
10230,4,12057,3014.25,1
10231,1,1467,1467.0,1
10232,1,2531,2531.0,0
10233,4,10030,2507.5,0
10234,3,4013,1337.6666666666667,0
10235,10,20166,2016.6,4
10236,4,6891,1722.75,1
10237,8,17853,2231.625,2
10238,3,8960,2986.6666666666665,1
10239,6,17867,2977.8333333333335,2
10240,6,14398,2399.6666666666665,5
10241,11,23984,2180.3636363636365,5
10242,3,8393,2797.6666666666665,1
10244,4,12887,3221.75,2
10245,5,16364,3272.8,0
10246,11,29998,2727.090909090909,1
10247,4,7984,1996.0,2
10248,3,4816,1605.3333333333333,0
10249,2,5474,2737.0,1
10250,3,10724,3574.6666666666665,1
10251,5,13645,2729.0,0
10252,4,11502,2875.5,1
10253,4,9930,2482.5,0
10254,4,7026,1756.5,2
10255,3,4971,1657.0,1
10256,5,15399,3079.8,2
10257,4,12855,3213.75,3
10258,7,20330,2904.285714285714,3
10259,3,12088,4029.3333333333335,2
10260,1,2009,2009.0,1
10261,4,10698,2674.5,1
10262,3,8410,2803.3333333333335,2
10263,4,13648,3412.0,3
10264,3,10676,3558.6666666666665,2
10265,5,18852,3770.4,2
10266,2,5932,2966.0,1
10267,5,12448,2489.6,2
10268,4,10624,2656.0,3
10269,5,10253,2050.6,2
10270,4,11079,2769.75,1
10271,5,16498,3299.6,2
10272,3,7832,2610.6666666666665,0
10273,6,22154,3692.3333333333335,0
10274,5,8830,1766.0,2
10275,8,24062,3007.75,3
10276,5,13016,2603.2,1
10277,5,15378,3075.6,3
10278,3,9709,3236.3333333333335,2
10279,4,6192,1548.0,2
10280,4,7159,1789.75,0
10281,4,15987,3996.75,1
10282,5,16976,3395.2,0
10283,5,8267,1653.4,2
10284,3,5240,1746.6666666666667,0
10285,7,15912,2273.1428571428573,1
10286,1,3348,3348.0,0
10287,1,1717,1717.0,0
10288,7,24081,3440.1428571428573,2
10289,7,21739,3105.5714285714284,2
10290,3,7951,2650.3333333333335,2
10291,4,10730,2682.5,0
10292,4,11718,2929.5,2
10293,4,12164,3041.0,1
10294,8,21575,2696.875,6
10295,12,39243,3270.25,7
10296,5,18138,3627.6,1
10297,4,15008,3752.0,1
10298,5,16818,3363.6,2
10299,6,13518,2253.0,4
10300,2,4557,2278.5,0
10301,11,30239,2749.0,4
10302,3,11642,3880.6666666666665,1
10303,5,12850,2570.0,4
10304,8,22964,2870.5,2
10305,5,17048,3409.6,3
10306,7,21652,3093.1428571428573,2
10307,7,12237,1748.142857142857,5
10308,7,21484,3069.1428571428573,4
10309,6,17017,2836.1666666666665,4
10310,6,19818,3303.0,3
10311,5,13295,2659.0,2
10312,2,5877,2938.5,2
10313,3,10150,3383.3333333333335,1
10314,2,6720,3360.0,1
10315,7,16598,2371.1428571428573,4
10316,5,17155,3431.0,1
10317,2,4803,2401.5,1
10318,4,11597,2899.25,2
10319,8,22078,2759.75,3
10320,4,12912,3228.0,2
10321,5,16676,3335.2,2
10322,3,7968,2656.0,1
10323,6,18412,3068.6666666666665,2
10324,4,12579,3144.75,2
10325,9,27230,3025.5555555555557,3
10326,8,19879,2484.875,3
10327,5,11548,2309.6,0
10328,7,13733,1961.857142857143,4
10329,12,32610,2717.5,2
10330,6,20494,3415.6666666666665,4
10331,4,11163,2790.75,3
10332,6,23547,3924.5,1
10333,6,16421,2736.8333333333335,3
10334,8,27434,3429.25,2
10335,3,10923,3641.0,2
10336,3,6851,2283.6666666666665,2
10337,4,8443,2110.75,2
10338,6,16850,2808.3333333333335,1
10339,1,3323,3323.0,1
10340,4,9399,2349.75,3
10341,7,17374,2482.0,4
10342,7,20650,2950.0,4
10343,4,11847,2961.75,2
10344,1,4190,4190.0,1
10345,6,9298,1549.6666666666667,3
10346,6,16077,2679.5,0
10347,5,11628,2325.6,1
10348,9,18842,2093.5555555555557,6
10349,5,9053,1810.6,1
10350,2,4336,2168.0,0
10351,4,17408,4352.0,1
10352,4,8665,2166.25,4
10353,4,12853,3213.25,2
10354,4,9951,2487.75,0
10355,3,7288,2429.3333333333335,2
10356,5,14016,2803.2,2
10357,2,4525,2262.5,1
10358,8,24361,3045.125,4
10359,5,8176,1635.2,1
10360,3,3365,1121.6666666666667,0
10361,5,14386,2877.2,4
10362,5,10158,2031.6,4
10363,4,4774,1193.5,0
10364,3,7002,2334.0,0
10365,3,10278,3426.0,2
10366,5,9913,1982.6,2
10367,4,14125,3531.25,1
10368,7,15762,2251.714285714286,3
10369,4,8685,2171.25,0
10370,7,16882,2411.714285714286,4
10371,4,11019,2754.75,1
10372,7,21298,3042.5714285714284,1
10373,5,15051,3010.2,3
10374,5,13594,2718.8,3
10375,3,5887,1962.3333333333333,3
10376,2,8276,4138.0,2
10377,3,8301,2767.0,3
10378,8,26177,3272.125,4
10379,7,21456,3065.1428571428573,5
10380,4,12855,3213.75,2
10381,4,11121,2780.25,1
10382,8,23763,2970.375,1
10383,3,8886,2962.0,0
10384,3,7700,2566.6666666666665,0
10385,4,9694,2423.5,1
10386,4,10663,2665.75,0
10387,6,17618,2936.3333333333335,2
10388,9,24412,2712.4444444444443,2
10389,8,22124,2765.5,4
10390,2,4022,2011.0,1
10391,6,15439,2573.1666666666665,1
10392,5,7424,1484.8,1
10393,7,17758,2536.8571428571427,4
10394,6,8871,1478.5,3
10395,7,18590,2655.714285714286,4
10396,2,4382,2191.0,2
10397,9,26151,2905.6666666666665,4
10398,7,18138,2591.1428571428573,3
10399,5,15490,3098.0,3
10400,3,7291,2430.3333333333335,1
10401,6,17952,2992.0,2
10402,2,6287,3143.5,1
10403,5,9757,1951.4,2
10404,7,18178,2596.8571428571427,3
10405,3,8372,2790.6666666666665,1
10406,2,3965,1982.5,1
10407,7,21292,3041.714285714286,1
10408,4,14672,3668.0,2
10409,5,11488,2297.6,2
10410,5,16422,3284.4,2
10411,3,11618,3872.6666666666665,1
10412,6,15963,2660.5,4
10413,7,19322,2760.285714285714,4
10414,6,15597,2599.5,3
10415,5,24065,4813.0,2
10416,5,11974,2394.8,1
10417,5,15124,3024.8,3
10418,5,14194,2838.8,2
10419,2,6331,3165.5,0
10421,5,18589,3717.8,1
10422,8,25362,3170.25,4
10423,2,3363,1681.5,0
10424,7,20889,2984.1428571428573,3
10425,6,22298,3716.3333333333335,2
10426,5,13935,2787.0,4
10427,5,15038,3007.6,2
10428,4,14435,3608.75,3
10429,1,3289,3289.0,1
10430,5,15426,3085.2,2
10431,3,10577,3525.6666666666665,1
10432,7,15777,2253.8571428571427,3
10433,5,14618,2923.6,3
10434,6,22173,3695.5,2
10435,6,21571,3595.1666666666665,2
10436,3,9645,3215.0,1
10437,5,15502,3100.4,2
10438,2,7888,3944.0,1
10440,2,8686,4343.0,0
10441,1,1817,1817.0,0
10442,3,9076,3025.3333333333335,0
10443,4,12229,3057.25,2
10444,7,21630,3090.0,1
10445,8,19789,2473.625,5
10446,3,10632,3544.0,2
10447,5,9318,1863.6,2
10448,1,3226,3226.0,0
10449,3,10659,3553.0,1
10450,5,16462,3292.4,3
10451,8,19868,2483.5,3
10452,5,10332,2066.4,1
10453,4,9335,2333.75,0
10454,8,22361,2795.125,2
10455,4,8905,2226.25,0
10456,10,26973,2697.3,4
10457,4,12558,3139.5,2
10458,7,16560,2365.714285714286,3
10459,6,20440,3406.6666666666665,4
10460,4,10573,2643.25,1
10461,1,3719,3719.0,0
10462,8,18809,2351.125,4
10463,5,14900,2980.0,2
10464,2,5277,2638.5,0
10465,1,1344,1344.0,0
10466,5,13398,2679.6,1
10467,6,15526,2587.6666666666665,4
10468,3,6227,2075.6666666666665,2
10469,3,9406,3135.3333333333335,1
10470,9,21076,2341.777777777778,5
10471,4,15805,3951.25,1
10472,1,2612,2612.0,0
10473,2,2964,1482.0,1
10474,4,10811,2702.75,2
10475,6,17439,2906.5,3
10476,4,11849,2962.25,2
10477,9,20143,2238.1111111111113,1
10478,4,9802,2450.5,1
10479,1,4436,4436.0,0
10480,5,11802,2360.4,1
10481,6,21952,3658.6666666666665,3
10482,5,9474,1894.8,1
10483,5,15286,3057.2,1
10484,4,9856,2464.0,2
10485,7,17741,2534.4285714285716,4
10486,2,4418,2209.0,1
10487,3,5445,1815.0,1
10488,7,19399,2771.285714285714,3
10489,4,16923,4230.75,1
10490,4,10123,2530.75,1
10491,9,28615,3179.4444444444443,1
10492,6,14183,2363.8333333333335,3
10493,8,24980,3122.5,3
10494,4,8528,2132.0,1
10495,7,19274,2753.4285714285716,2
10496,5,15392,3078.4,0
10497,5,17561,3512.2,2
10498,3,5694,1898.0,1
10499,5,17451,3490.2,2
10500,5,9652,1930.4,3
10501,3,6432,2144.0,2
10502,6,17498,2916.3333333333335,1
10503,5,13244,2648.8,0
10504,4,12554,3138.5,3
10505,6,14528,2421.3333333333335,3
10506,3,8601,2867.0,1
10507,5,11203,2240.6,2
10508,6,21781,3630.1666666666665,2
10509,7,21685,3097.8571428571427,2
10510,7,13496,1928.0,4
10511,4,12298,3074.5,2
10512,10,24922,2492.2,5
10513,5,17126,3425.2,1
10514,9,21014,2334.8888888888887,5
10515,5,11631,2326.2,2
10516,9,21179,2353.222222222222,3
10517,4,7636,1909.0,1
10518,5,9739,1947.8,1
10519,10,23670,2367.0,5
10520,7,17587,2512.4285714285716,5
10521,9,29444,3271.5555555555557,7
10522,1,4877,4877.0,1
10523,5,15145,3029.0,3
10524,1,626,626.0,1
