Customer ID,Recency,Frequency,Monetary,Customer Age,Total_Returns,Churn
10651,214,8,15848,19,2,1
10652,513,7,24820,60,2,0
10653,315,4,10643,25,0,0
10654,1207,1,1158,33,1,0
10655,64,5,12537,43,3,0
10656,138,6,16160,52,2,0
10657,186,4,10678,34,0,1
10658,35,5,17704,23,4,0
10659,221,3,5938,58,2,0
10660,245,5,16118,46,1,0
10661,318,5,11483,63,1,0
10662,573,2,3460,25,1,1
10663,152,8,15413,28,3,0
10664,99,11,28682,52,4,1
10665,73,3,11145,61,2,0
10666,299,1,1763,20,0,1
10667,448,3,11344,49,0,0
10668,84,6,16255,24,3,0
10669,79,3,7964,19,1,1
10670,169,9,24192,51,3,0
10671,114,4,16741,48,3,0
10672,234,4,9961,29,2,0
10673,61,5,14285,65,2,0
10674,418,6,15172,31,3,0
10675,126,5,10221,42,3,0
10676,153,8,19686,60,6,0
10677,860,3,9248,61,0,0
10678,832,3,9088,69,1,0
10679,118,5,13819,21,2,0
10680,993,2,6000,70,1,0
10681,174,5,14445,26,3,1
10682,113,6,20975,51,2,1
10683,327,3,4401,39,0,0
10684,258,4,10053,46,2,0
10685,185,6,13066,48,4,0
10686,581,3,11068,65,1,0
10687,252,5,14646,43,2,1
10688,324,9,26515,64,5,0
10689,344,4,14499,39,2,1
10690,157,4,13715,46,2,1
10691,257,3,4830,62,1,0
10692,63,7,12457,31,4,0
10693,60,4,11626,25,0,0
10694,272,7,22296,50,1,1
10695,107,3,8066,52,0,0
10696,44,5,12381,57,3,0
10697,10,12,27906,53,4,1
10698,218,8,10940,20,1,0
10699,1015,1,1980,30,1,0
10700,181,10,33013,35,4,1
10701,242,5,13392,20,1,0
10702,17,5,13058,44,2,0
10703,67,6,16856,61,3,0
10704,13,9,28609,49,5,0
10705,290,3,8485,25,1,0
10706,688,2,6042,35,2,0
10707,375,4,14572,49,2,1
10708,25,5,13221,43,2,0
10709,13,6,11820,41,0,0
10710,69,7,17748,34,2,0
10711,80,9,27354,62,5,0
10712,183,5,19909,48,1,0
10713,193,10,35097,68,6,0
10714,117,4,7311,48,1,0
10715,8,7,18728,28,0,0
10716,19,5,13447,39,2,0
10717,291,5,16508,64,3,0
10718,87,5,6590,32,2,0
10719,6,4,10938,70,1,0
10720,56,5,18113,19,3,0
10721,130,5,12187,31,3,0
10722,328,4,9281,66,3,0
10723,165,5,12554,35,2,0
10724,120,5,14610,42,3,0
10725,174,5,17811,32,3,0
10726,56,7,21716,43,2,0
10727,206,5,20613,40,0,0
10728,610,7,19074,26,1,0
10729,38,7,23848,45,3,0
10730,205,3,11964,67,0,0
10731,627,6,19269,37,3,1
10732,178,5,18425,66,3,0
10733,110,4,11392,20,2,0
10734,120,3,11175,67,1,0
10735,12,4,11137,54,2,0
10736,163,6,8501,64,3,1
10737,483,3,10914,67,2,1
10738,94,8,17562,22,3,0
10739,377,4,6362,49,1,1
10740,85,5,12110,18,2,0
10741,136,8,22426,18,3,0
10742,54,5,11767,43,1,1
10743,111,7,19994,50,2,0
10744,1296,2,1942,32,0,0
10745,474,4,11956,39,0,0
10746,144,4,9565,70,3,0
10747,237,6,16737,18,2,0
10748,378,2,3295,61,2,1
10749,15,9,19252,18,4,0
10750,52,6,17055,29,1,1
10751,81,7,17583,35,4,0
10752,651,5,10974,26,4,0
10753,565,4,7282,48,2,0
10754,19,4,12656,66,0,0
10755,665,2,1409,62,1,0
10756,399,4,7485,36,2,0
10757,179,7,18010,29,2,0
10758,187,2,6534,39,2,1
10759,5,9,30319,30,5,0
10760,761,2,8285,55,1,0
10761,219,4,7136,30,2,1
10762,79,9,15084,60,2,0
10763,101,6,17875,57,0,0
10764,99,4,7683,19,1,1
10765,314,5,16965,43,2,0
10766,525,1,3100,32,1,0
10767,56,7,18384,63,2,0
10768,246,7,18184,67,2,0
10769,213,6,14369,26,2,0
10770,41,5,15655,63,2,0
10771,102,5,16738,70,2,0
10772,734,2,5970,45,1,0
10773,544,5,13581,52,1,0
10774,119,6,17492,26,2,0
10775,25,6,4957,29,3,0
10776,228,4,11780,57,2,0
10777,523,6,22827,18,3,0
10778,10,8,28763,67,4,1
10779,341,7,16687,58,3,0
10780,79,4,9830,24,1,0
10781,94,7,13505,45,2,1
10782,177,7,16758,43,3,1
10783,177,4,16954,49,0,0
10784,73,5,9381,42,4,0
10785,34,4,8995,70,3,0
10786,208,6,15300,54,2,1
10787,423,6,22894,43,2,0
10788,512,2,5483,51,1,0
10789,688,2,5612,54,2,0
10790,180,6,16546,39,2,0
10791,379,3,8902,20,0,0
10792,11,6,18335,26,1,1
10793,253,5,15950,36,4,0
10794,170,5,10655,48,3,0
10795,826,1,460,56,1,0
10796,19,5,9765,33,1,0
10797,354,3,6229,48,3,1
10798,520,4,12210,58,1,1
10799,221,5,12709,22,1,0
10800,394,5,13030,18,1,0
10801,490,4,14760,35,0,0
10802,160,8,26357,58,4,0
10803,324,6,13510,22,4,0
10804,714,1,2515,39,0,0
10805,348,4,6163,31,4,0
10806,145,8,25167,35,5,0
10807,129,6,11669,29,3,0
10808,203,3,8444,40,1,1
10809,598,3,5036,28,0,0
10810,1249,1,4241,50,0,0
10811,562,4,9163,65,0,1
10812,681,5,17707,35,2,0
10813,4,11,24562,56,6,0
10814,565,2,3676,69,0,1
10815,138,7,19826,29,5,0
10816,618,3,12196,59,0,1
10817,73,5,11905,27,2,0
10818,430,3,10004,20,2,0
10819,75,2,1963,23,1,1
10820,576,4,15903,38,3,0
10821,462,2,4032,41,1,0
10822,52,4,8140,44,0,0
10823,308,5,16772,26,2,0
10824,396,2,4508,51,1,1
10825,1002,1,2553,33,1,0
10826,135,6,20790,64,2,1
10827,417,4,10109,32,0,0
10828,73,7,25802,41,1,0
10829,228,6,18852,41,2,1
10830,118,10,30867,31,2,0
10831,16,5,16292,20,2,0
10832,693,2,5256,61,0,0
10833,49,9,31777,33,3,0
10834,56,6,14222,59,3,0
10835,99,7,16145,36,2,0
10836,326,8,27750,58,3,0
10837,147,5,9507,26,2,0
10838,374,7,21913,19,3,0
10839,1001,3,7508,44,3,1
10840,302,4,11380,56,3,0
10841,482,6,8241,69,3,0
10842,275,11,30456,22,2,0
10843,880,3,11374,59,1,0
10844,782,5,18877,29,1,0
10845,317,11,30714,31,4,0
10846,180,4,13917,43,3,1
10847,255,7,12868,65,3,0
10848,175,7,16805,60,2,0
10849,226,3,3714,47,0,0
10850,11,8,26932,61,1,0
10851,161,7,16887,30,2,0
10852,39,7,16628,23,2,0
10853,249,6,17681,66,1,0
10854,254,4,15245,34,1,0
10856,2,6,18045,66,2,1
10857,101,4,8255,67,3,0
10858,155,4,19302,37,2,0
10859,92,6,14230,65,0,1
10860,72,7,13967,26,3,0
10861,119,6,17878,22,3,1
10862,569,4,12828,35,0,0
10863,238,7,18796,64,1,1
10864,55,5,13410,59,2,0
10865,49,5,10856,28,1,1
10866,55,4,10776,67,1,1
10867,64,3,10188,18,1,1
10868,351,1,3170,63,1,1
10869,136,8,24738,53,4,0
10870,35,6,17907,21,2,0
10871,321,6,12929,27,2,0
10872,203,5,18223,24,1,0
10873,57,6,15997,18,1,0
10874,371,3,3424,21,2,0
10875,342,3,8757,44,3,1
10876,160,7,21448,41,2,0
10877,155,6,15234,40,2,1
10878,55,6,19699,35,3,1
10879,675,2,4921,70,0,0
10880,85,5,13292,39,1,0
10881,64,8,11237,21,4,1
10882,94,3,10644,50,1,0
10883,652,4,14073,52,1,0
10884,804,5,12585,62,1,0
10885,24,9,13691,41,5,0
10886,1009,3,12075,20,1,0
10887,93,7,19193,62,5,0
10888,740,5,17833,21,3,0
10889,113,9,25469,39,4,0
10890,404,4,15585,46,1,0
10891,198,7,17690,61,2,0
10892,337,2,1377,55,0,0
10893,250,4,10540,28,2,1
10894,126,7,17449,28,2,0
10895,454,8,26208,32,1,1
10896,624,3,7027,42,0,1
10897,249,6,15091,26,3,0
10898,469,3,5239,63,1,0
10899,378,5,14820,56,3,1
10900,705,2,4477,48,1,0
10901,11,5,12274,35,2,0
10902,95,3,13823,41,1,0
10903,17,6,12781,48,3,0
10904,255,3,13644,70,1,0
10905,40,4,14450,47,2,1
10906,34,3,10659,68,1,0
10907,27,7,20144,37,3,0
10908,202,6,16551,44,2,0
10909,439,7,16749,56,2,0
10910,139,5,10723,55,2,0
10911,145,3,10326,23,1,0
10912,641,4,5847,45,1,1
10913,24,9,29541,64,3,1
10914,160,4,12142,58,1,1
10915,321,4,17117,59,1,0
10916,223,9,29122,33,3,0
10917,247,6,18702,67,1,0
10918,109,9,34789,69,4,0
10919,69,7,15917,35,2,1
10920,797,3,8287,61,2,1
10921,217,2,7384,29,1,1
10922,318,4,9920,28,2,0
10923,71,9,25212,67,3,0
10924,60,6,20419,19,3,1
10925,188,9,18892,47,4,0
10926,313,2,7386,65,1,1
10927,119,4,5920,22,0,0
10928,18,3,4781,55,1,0
10929,172,5,12840,64,1,0
10930,393,2,2700,70,1,1
10931,310,6,19292,23,2,1
10932,12,5,8882,46,3,1
10933,23,5,11337,69,3,0
10934,270,7,23117,56,5,0
10935,435,4,13329,20,1,0
10936,381,4,10937,24,1,0
10937,101,4,9102,53,2,0
10938,734,4,8756,25,2,1
10939,239,5,19289,36,3,0
10940,567,6,19167,68,2,1
10941,462,4,11691,67,2,1
10942,453,5,17253,48,3,0
10943,6,8,24483,32,2,0
10944,1013,2,2303,52,2,0
10945,11,6,16293,26,4,0
10946,197,11,37236,31,6,0
10947,142,4,8508,30,1,0
10948,271,7,11007,55,0,0
10949,267,6,16073,43,4,0
10950,624,4,8429,37,0,0
10951,19,5,15147,23,2,0
10952,199,4,10433,41,1,0
10953,129,4,12661,50,1,0
10954,85,4,9575,51,1,0
10955,77,5,15652,26,1,1
10956,122,5,18555,48,4,0
10957,734,2,1663,30,0,1
10958,737,3,4195,69,1,0
10959,5,10,28752,41,2,1
10960,445,4,14478,37,2,0
10961,28,7,25442,43,1,0
10962,305,4,15401,61,2,1
10963,948,2,4805,20,1,0
10964,14,7,13694,33,5,0
10965,101,3,4292,21,0,0
10966,330,4,13059,57,0,0
10967,642,6,11346,46,2,0
10968,329,4,12297,38,0,1
10969,274,4,12395,18,2,0
10970,206,5,14091,20,3,1
10971,59,6,18895,31,2,0
10972,64,5,13601,34,2,0
10973,978,1,3231,54,0,1
10974,268,5,14223,59,1,1
10975,24,4,8847,31,2,0
10976,83,4,11584,62,3,0
10977,56,12,35517,40,4,0
10978,604,2,3061,65,0,0
10979,307,3,10871,42,1,0
10981,132,6,20533,26,1,0
10982,286,2,4062,56,1,0
10983,628,3,6436,45,2,0
10984,505,1,4455,61,1,0
10985,586,8,24093,34,4,0
10986,95,5,9669,41,1,0
10987,111,9,32144,35,6,0
10988,662,5,10019,27,3,0
10989,68,9,12341,28,3,0
10990,121,7,20042,54,1,0
10991,175,4,12879,18,1,0
10992,274,1,1527,37,1,1
10993,192,4,6851,28,0,0
10994,250,2,6772,35,1,1
10995,91,5,11682,55,4,0
10996,170,5,11383,45,4,0
10997,67,2,8445,68,0,0
10998,879,3,5326,22,1,0
10999,655,2,3307,65,2,0
11000,295,3,8174,48,1,0
11001,19,4,5289,60,0,0
11002,485,3,6332,70,2,0
11003,96,4,9743,31,1,0
11004,830,4,9524,22,1,0
11005,17,4,9811,59,2,1
11006,346,6,14834,63,3,0
11007,556,6,18637,31,3,0
11008,342,7,25619,51,1,0
11009,314,5,7551,47,0,0
11010,740,3,6492,47,0,0
11011,119,8,29926,45,5,0
11012,32,3,10052,63,2,0
11013,17,6,14022,38,2,0
11014,640,5,13440,56,1,1
11015,469,6,11382,20,5,0
11016,1024,1,3783,18,1,0
11017,44,5,18551,56,3,0
11018,514,9,26259,60,1,0
11019,108,5,11940,66,0,1
11020,51,6,24619,43,2,0
11021,386,3,6340,40,0,0
11022,28,4,12002,48,0,0
11023,36,4,12737,25,1,1
11024,375,3,7182,40,2,0
11025,188,10,32501,23,5,0
11026,150,4,5041,40,2,0
11027,112,7,20299,20,5,0
11028,107,3,6869,40,2,0
11029,39,3,11685,44,2,0
11030,173,3,6412,50,1,1
11031,97,9,24829,20,3,0
11032,332,7,13527,60,3,1
11033,309,3,7667,27,1,0
11034,16,7,22687,58,2,0
11035,337,8,18866,50,4,0
11036,142,9,25806,27,2,0
11037,45,9,22742,25,4,0
11038,560,4,14611,69,1,0
11040,548,3,5937,36,2,1
11041,16,6,16090,51,3,0
11042,686,2,8344,53,1,0
11043,333,4,15672,26,2,0
11044,151,6,15266,51,3,0
11045,519,9,27487,61,4,0
11046,476,6,22548,67,1,0
11047,623,1,2163,24,1,0
11048,542,5,9225,54,3,0
11049,189,8,18592,54,1,0
11050,4,9,21356,28,6,0
11051,1029,1,2465,40,0,0
11052,70,6,19434,61,2,0
11053,291,9,24149,59,2,0
11054,342,5,10123,18,2,0
11055,142,4,10448,40,1,1
11056,25,10,25708,23,3,0
11057,69,3,8753,19,2,1
11058,380,7,21295,34,2,0
11059,744,2,6137,56,1,0
11060,226,11,32537,38,4,0
11061,171,4,6569,54,0,0
11062,134,4,11255,48,0,0
11063,17,4,13226,56,2,0
11064,148,3,8251,51,2,1
11065,49,6,14788,34,2,0
11066,204,6,17620,40,2,0
11067,294,4,14402,32,2,1
11068,106,6,14890,57,1,0
11069,159,5,5581,23,2,0
11070,54,4,10299,19,1,0
11072,312,5,16874,56,2,0
11073,397,9,29583,22,3,1
11074,453,4,11561,55,1,0
11075,582,2,5980,43,1,1
11076,109,8,20249,52,3,0
11077,195,7,16395,44,2,0
11078,43,9,28617,32,6,0
11079,380,4,13991,49,1,0
11080,115,7,21180,20,2,0
11081,86,6,19205,46,3,0
11082,660,4,14864,33,0,0
11083,266,8,19507,57,5,0
11084,341,5,13622,18,1,0
11085,87,4,5884,44,1,1
11086,155,7,15342,42,3,0
11087,115,4,14582,50,3,0
11088,70,4,16057,20,2,0
11089,549,3,8848,46,2,0
11090,350,5,10882,21,1,0
11091,174,7,22463,44,3,0
11092,442,4,11284,36,2,0
11093,2,8,21833,25,7,1
11094,348,3,7048,35,1,0
11095,140,5,10353,21,2,0
11096,207,3,4137,39,1,0
11097,8,6,17407,64,1,0
11098,523,3,7926,29,0,0
11099,817,2,5623,35,1,0
11100,163,3,6355,22,1,0
11101,196,5,15090,46,2,0
11102,202,8,17971,31,3,1
11103,192,5,16694,63,2,0
11104,0,5,12976,51,3,0
11105,32,7,21020,24,3,0
11106,351,6,11306,39,1,0
11107,690,7,14278,44,3,0
11108,0,10,26154,19,4,0
11109,779,1,1844,28,1,0
11110,67,5,6315,56,1,0
11111,134,5,13018,54,4,0
11112,37,6,11635,20,2,0
11113,288,3,7487,67,1,0
11114,299,4,8407,65,1,0
11115,24,3,12293,44,1,0
11116,98,6,24761,66,5,0
11117,461,7,25883,33,4,0
11118,75,7,23089,45,1,0
11119,55,8,20438,51,4,0
11120,396,2,989,31,0,0
11121,15,5,14516,45,2,0
11122,124,6,15681,64,5,0
11123,10,4,6077,24,3,0
11124,12,7,21202,32,1,0
11125,273,4,5338,63,2,0
11126,78,3,9687,59,1,0
11127,540,3,4615,56,3,0
11128,12,4,9065,35,1,0
11129,421,7,14593,29,2,0
11130,370,7,19339,18,1,1
11131,573,5,11504,60,2,0
11132,462,2,3469,25,2,0
11133,42,8,25245,58,2,0
11134,378,5,13230,65,4,0
11135,357,1,508,61,0,1
11136,11,4,8690,49,3,0
11137,76,8,23975,25,6,0
11138,167,6,17411,35,1,0
11139,218,8,19846,67,4,0
11140,86,7,14027,24,2,0
11141,260,6,19059,50,2,1
11142,853,4,13038,55,3,0
11143,1160,2,4236,33,1,0
11144,78,4,7664,68,2,0
11145,441,3,5067,31,1,0
11146,146,8,23188,53,4,1
11147,0,7,14449,33,3,0
11148,45,4,11897,19,3,0
11149,159,3,8284,30,1,1
11150,180,5,9035,34,3,0
11151,147,2,7089,62,0,0
11152,430,6,16105,44,3,0
11153,258,9,14852,31,5,1
11154,161,7,27848,65,2,0
11155,315,5,12957,29,1,1
11156,433,5,11661,67,2,0
11157,365,3,6439,56,0,0
11158,527,6,8689,47,2,0
11159,198,4,11844,31,2,0
11160,150,5,14359,40,0,0
11161,18,5,13217,65,3,0
11162,184,6,21584,66,3,0
11163,248,4,9330,36,2,0
11164,51,4,10118,45,1,0
11165,128,7,16432,43,2,0
11166,231,4,14351,20,1,0
11167,86,7,18355,39,4,0
11168,3,6,16753,64,3,0
11169,164,6,16075,44,1,0
11170,208,4,16632,42,1,0
11171,199,3,11539,41,2,1
11172,255,9,30686,68,3,1
11173,91,5,14466,48,2,0
11174,16,7,24830,40,3,0
11175,200,5,13261,28,2,0
11176,244,5,12024,66,2,0
11177,173,5,8858,67,2,1
11178,817,3,13561,37,2,0
11179,19,5,14015,20,3,0
11180,44,10,29107,36,5,1
11181,153,6,16972,38,2,0
11182,58,7,12482,31,4,0
11183,353,4,12928,18,0,0
11184,307,3,5686,58,2,0
11185,83,8,17043,50,4,0
11186,85,3,10605,33,0,0
11187,58,3,7427,63,1,0
11188,205,7,20402,44,4,0
11189,78,3,10150,30,1,0
11190,1331,1,1145,35,1,0
11191,108,5,15239,26,2,0
11192,174,7,20547,62,2,0
11193,63,9,21980,52,4,0
11194,94,8,19419,36,4,0
11195,5,6,18084,18,1,0
11196,112,2,3755,29,0,0
11197,506,6,17748,34,3,0
11198,119,4,12871,36,2,1
11199,114,4,13673,67,2,1
11200,270,3,9440,68,2,0
11201,40,6,11693,49,4,0
11202,1019,1,4444,28,1,0
11203,31,4,10372,35,2,1
11204,105,7,19043,61,3,0
11205,1163,1,602,49,1,0
11206,829,2,2406,70,2,0
11207,37,2,4509,36,1,0
11208,193,5,13856,49,3,0
11209,70,7,19962,22,4,0
11210,129,5,12682,22,2,1
11211,398,3,3722,61,1,0
11212,321,3,7448,21,2,0
11213,438,8,22776,47,4,0
11214,131,6,12169,59,2,0
11215,932,2,5551,56,1,0
11216,20,6,14898,19,2,1
11217,109,5,9876,30,3,0
11218,172,6,8795,24,4,0
11219,296,7,17418,31,3,0
11220,265,3,6473,34,1,0
11221,310,6,22938,40,3,1
11222,10,6,16691,59,2,0
11223,149,7,17290,62,2,0
11224,695,2,2002,19,0,0
11225,195,6,13344,64,3,0
11226,136,4,9419,68,2,0
11227,119,6,19804,25,2,0
11228,836,3,6892,50,1,0
11229,125,5,12392,69,2,0
11230,67,6,17570,23,2,0
11231,70,1,4501,27,0,0
11232,269,6,11797,47,3,0
11233,452,3,6112,29,1,0
11234,292,4,10813,32,2,0
11235,323,7,19385,33,2,0
11236,810,3,6076,40,2,0
11237,102,9,25401,31,3,0
11238,124,6,12112,41,2,0
11239,381,2,7994,66,1,1
11240,429,5,14859,67,2,0
11241,158,4,11622,21,3,0
11242,187,9,23028,21,5,0
11243,78,6,13840,27,3,0
11244,518,3,9445,30,2,0
11245,395,3,10381,63,2,0
11246,96,4,11193,21,2,1
11247,121,2,6151,34,1,0
11248,467,4,13619,42,1,0
11249,510,4,14301,34,3,0
11250,423,5,10231,34,1,0
11251,43,4,17817,29,0,0
11252,242,7,14753,61,6,0
11253,51,5,11001,62,1,1
11254,991,3,5336,65,0,0
11255,157,7,17334,34,4,0
11256,376,3,6510,24,1,0
11257,4,3,6176,46,1,0
11258,168,2,1834,35,0,0
11259,57,6,15991,52,3,1
11260,352,5,14982,35,3,0
11261,163,3,8736,55,1,0
11262,28,7,19794,22,3,0
11263,602,5,10271,20,1,0
11264,216,2,4161,36,0,1
11265,32,4,9183,47,3,0
11266,11,7,26529,46,1,0
11267,165,9,19499,41,3,1
11268,488,3,7458,23,2,0
11269,476,3,8969,39,0,0
11270,75,7,21083,38,3,0
11271,340,5,15055,51,0,0
11272,407,5,16972,66,4,0
11273,104,9,21627,26,4,0
11274,49,6,12449,65,4,0
11275,172,5,16254,32,2,0
11276,581,4,12112,58,3,1
11277,138,5,19740,68,1,1
11278,6,7,14001,27,6,0
11279,115,3,8098,34,0,0
11280,112,6,20529,31,1,0
11281,240,2,3140,47,2,1
11282,180,4,11450,22,0,0
11283,262,3,12057,35,0,0
11284,234,5,15442,36,4,0
11285,114,8,16260,64,4,1
11286,373,2,2439,18,0,1
11287,328,2,5119,52,0,0
11288,8,7,17659,35,3,0
11289,103,4,11016,34,3,0
11290,562,3,6824,64,0,1
11291,110,7,17226,46,3,0
11292,360,4,11411,48,1,0
11293,287,4,12091,46,1,0
11294,1100,2,1423,34,1,0
11295,253,3,10800,39,0,0
11296,524,4,11086,24,2,1
11297,165,9,30770,41,3,0
11298,420,5,15083,43,1,0
11299,26,9,23291,65,3,0
11300,82,8,16808,25,4,0
11301,266,4,6278,31,0,0
11302,301,5,15323,69,2,0
11303,39,7,24066,48,2,1
11304,207,4,13354,33,1,1
11305,100,4,8780,57,1,0
11306,239,2,2623,58,1,0
11307,333,4,15364,60,3,0
11308,132,7,15290,25,3,0
11309,36,4,10503,51,2,0
11310,243,8,18395,46,3,1
11311,180,7,19930,56,1,0
11312,134,4,11578,54,2,0
11313,401,4,12268,49,3,0
11314,170,12,25918,32,9,0
11315,1232,1,2900,49,0,0
11316,205,3,6309,22,2,0
11317,154,3,5223,54,1,1
11318,37,5,15558,66,2,0
11319,19,5,13624,25,1,0
11320,258,5,14698,57,1,0
11321,11,10,26982,35,3,0
11322,71,5,18655,62,1,1
11323,245,3,5275,35,1,1
11324,263,7,13959,46,3,0
11325,15,9,25192,22,3,0
11326,34,4,13743,27,2,0
11327,42,5,11913,22,2,0
11328,135,5,15159,69,3,0
11329,127,5,19559,34,4,0
11330,148,5,17483,20,3,0
11331,362,3,7263,46,3,0
11332,558,2,7048,43,0,0
11333,55,5,14423,34,2,0
11334,101,2,5689,53,0,1
11335,61,2,6089,24,1,0
11336,166,5,13081,56,1,0
11337,15,8,16557,32,4,0
11338,355,3,6533,18,1,0
11339,28,5,19075,26,1,0
11340,100,6,16761,47,3,0
11341,215,6,15808,22,2,0
11342,329,4,9760,41,1,0
11343,96,6,10779,26,2,0
11344,575,3,4714,32,3,0
11345,39,10,26927,43,6,0
11346,167,7,19015,27,2,0
11347,222,7,21156,44,4,0
11348,943,2,2069,69,0,0
11349,664,6,15993,19,2,0
11350,230,5,7863,33,2,0
11351,231,9,21369,36,1,0
11352,62,6,15869,41,3,0
11353,50,4,8609,30,1,0
11354,203,5,14172,64,0,1
11355,64,6,16494,54,3,0
11356,17,8,24848,34,2,1
11357,50,3,3294,55,2,0
11358,10,2,5724,31,1,0
11359,254,2,5077,41,1,0
11360,6,6,19810,29,4,0
11361,58,4,8634,35,2,0
11362,2,7,18111,44,4,0
11363,227,5,10611,60,2,1
11364,266,10,18274,44,6,1
11365,152,9,23286,54,2,0
11366,265,3,10160,58,2,0
11367,28,3,9451,66,2,0
11368,457,7,19573,66,4,0
11369,386,4,10758,49,1,1
11370,581,5,9067,39,1,0
11371,746,2,6907,52,1,0
11372,98,9,26221,68,6,0
11373,24,4,10733,48,2,0
11374,579,1,287,53,0,1
11375,929,2,3907,65,2,0
11376,459,5,9405,27,4,0
11377,392,3,3554,46,1,0
11378,700,5,10984,68,3,0
11379,352,5,16767,24,0,0
11380,25,9,27852,53,4,0
11381,782,4,12508,18,1,1
11382,663,1,3009,70,0,0
11383,502,2,4395,33,1,1
11384,242,5,17274,70,3,0
11385,180,6,19666,44,3,0
11386,29,9,18510,19,4,0
11387,760,2,6187,48,1,1
11388,155,5,16319,22,1,1
11389,14,8,28045,41,3,0
11390,295,6,19691,66,2,0
11391,249,9,23871,29,3,0
11392,680,4,9749,32,1,0
11393,2,6,19790,58,3,0
11394,270,7,20063,27,4,0
11395,7,8,31232,68,0,0
11396,128,6,17904,53,2,1
11397,105,6,15609,60,3,0
11398,117,7,19560,41,2,1
11399,90,5,14641,28,3,0
11400,783,4,12368,62,3,1
11401,14,10,25935,21,4,0
11402,248,7,21580,57,2,0
11403,255,6,11483,60,3,0
11404,113,2,7795,23,2,0
11405,716,4,14973,44,1,0
11406,1,5,15504,21,3,0
11407,49,5,13794,22,1,1
11408,266,8,18452,55,5,1
11409,275,4,13547,66,0,0
11410,521,5,12331,22,1,0
11411,106,5,19046,43,2,1
11412,138,8,24126,45,4,0
11413,265,4,15402,18,1,0
11414,398,7,17231,18,4,0
11415,31,1,2647,49,1,0
11416,815,4,9790,44,2,1
11417,224,7,17456,45,2,0
11418,240,6,16395,56,3,0
11419,125,7,26966,38,4,0
11420,678,3,6274,18,1,0
11421,312,2,4056,58,1,0
11422,164,6,15301,69,1,0
11423,22,9,30997,38,2,1
11424,385,6,15864,22,3,1
11425,171,5,14949,67,3,0
11426,138,5,15371,21,1,0
11427,254,3,8196,41,1,0
11428,185,4,9878,55,3,0
11429,160,5,14337,21,2,0
11430,623,2,1908,54,1,1
11431,406,4,11501,45,1,1
11432,735,3,9853,47,0,0
11433,92,6,13818,55,5,0
11434,378,4,10970,44,2,0
11435,799,3,9765,31,1,0
11436,885,1,3438,63,1,0
11437,30,3,8670,55,1,1
11438,8,5,12095,32,2,0
11439,17,6,13493,21,2,0
11440,225,6,17311,58,3,0
11441,627,1,1407,49,0,0
11442,840,4,13179,57,1,0
11443,299,6,19960,59,0,0
11444,214,4,6109,23,1,0
11445,726,8,16316,19,3,0
11446,47,7,20899,64,2,1
11447,166,8,23711,50,3,0
11448,176,2,5906,30,0,0
11449,295,6,11652,31,3,1
11450,132,9,22897,27,4,1
11451,60,7,20562,39,4,0
11452,153,3,10755,43,1,1
11453,328,4,11024,47,0,0
11454,647,2,4804,19,1,0
11455,22,7,17882,55,2,0
11456,517,4,16718,27,1,0
11457,636,2,3227,40,2,0
11458,45,5,12134,51,3,0
11459,254,7,18712,65,2,0
11460,403,2,5130,18,0,0
11461,72,8,25195,42,5,1
11462,307,10,24320,25,0,0
11463,1236,1,2868,70,0,0
11464,975,2,7725,68,0,0
11465,239,2,5688,67,0,0
11466,125,8,19109,45,3,0
11467,66,6,17464,59,3,0
11468,312,4,9862,62,1,0
11469,228,4,7716,22,4,0
11470,145,4,13494,57,3,1
11471,223,5,15791,53,2,0
11472,218,5,6747,66,1,0
11473,1197,2,1312,54,1,0
11474,22,3,7445,29,0,1
11475,39,2,3248,69,1,0
11476,130,5,14752,31,5,1
11477,410,7,16445,44,3,0
11478,140,2,3262,48,1,1
11479,115,4,13251,53,0,0
11480,202,6,13591,54,2,1
11481,224,10,29925,67,3,0
11482,266,6,16858,51,3,0
11483,195,6,15201,53,2,0
11484,19,9,17134,24,7,0
11485,284,3,7436,29,1,0
11486,221,7,27521,40,3,0
11487,262,3,4285,28,1,0
11488,114,8,16216,68,3,0
11489,473,5,11851,37,3,0
11490,477,8,24350,66,3,0
11491,68,3,2776,44,0,0
11492,483,5,10310,21,2,1
11493,120,3,9202,69,2,0
11494,9,8,23920,18,2,0
11495,642,4,8447,20,3,0
11496,48,5,14052,20,3,1
11497,325,3,11797,36,0,1
11498,26,3,8367,44,0,0
11499,193,2,9051,22,0,0
11500,207,4,14628,45,2,1
11501,27,4,8939,22,1,0
11502,94,4,12837,41,2,0
11503,186,4,12460,63,3,0
11504,238,8,21799,55,4,0
11505,304,5,18360,37,2,1
11506,16,10,25859,64,3,0
11507,540,1,3933,18,1,0
11508,554,5,12436,47,0,0
11509,15,5,7345,47,2,0
11510,27,3,10971,62,2,1
11511,81,4,11538,66,2,0
11512,211,6,18516,21,1,0
11513,82,4,11021,63,1,0
11514,255,3,7032,18,1,1
11515,1168,2,5030,54,0,0
11516,15,6,7963,31,1,0
11517,73,5,9643,18,1,0
11518,70,5,14299,44,3,1
11519,374,5,12786,25,3,1
11520,177,7,19235,29,2,0
11521,167,6,15648,21,3,0
11522,193,9,23395,26,2,0
11523,341,5,14250,60,1,0
11524,383,3,8680,48,1,0
11525,15,8,27299,65,3,0
